ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female,ZCTA5,latitude,longitude,area_land_meters,area_water_meters,area_land_sqmi,area_water_sqmi,wealth_score,population_score,children_score,area_score,composite_score,grade,Cluster_A_5mi,Cluster_A_10mi,Cluster_AB_5mi,Cluster_AB_10mi,Cluster_ABC_5mi,Cluster_ABC_10mi,Cluster_BC_5mi,Cluster_BC_10mi
27518,ZCTA5 27518,8206,5694,1766,3928,5188,1557,421,166,85,43,3377,986,963,250,83,35,879,1435,2857,523,2512,1497,1259,238,1015,903,112,121242.0,157104,193167,149231,166282,206094,99539,18995,755,727,971,1113,978,1438,1317,706,1034,1098,1430,1719,1638,1286,1147,777,447,414,1698,822,3275,1269,6586,16268,15720,15322,5709,4848,4071,1638,47.2,89.2,63.1,34.9,28.1,8956,47.7,10039,46.5,27518,35.731139,-78.773206,24908895.0,445622.0,9.617,0.172,0.2846658555420369,0.0707008772757287,0.0745333450179651,0.9980335663326876,0.2858382633501513,C,,,,,"A,B,C_5mi_C94","A,B,C_10mi_C19","B,C_5mi_C65","B,C_10mi_C14"
33716,ZCTA5 33716,10194,3086,1227,1859,2120,688,572,324,394,215,1949,791,106,216,24,0,317,877,1673,219,7108,3806,2925,881,3302,2335,967,73576.0,90258,91143,88219,91854,113182,54583,18995,558,809,450,671,1742,3203,2617,1685,832,1194,1342,901,820,863,289,326,421,272,1259,577,2394,1836,10750,17085,16601,16294,2991,2643,2171,1019,33.7,92.5,31.6,15.0,16.6,9130,32.6,9865,34.7,33716,27.879858,-82.652797,18958152.0,2617340.0,7.32,1.011,0.0198503308388473,0.0707008772757287,0.0509157830163876,0.9985124063765568,0.1861393871101421,F,,,,,,,,
54455,ZCTA5 54455,7714,5334,2049,3285,4514,1630,452,248,368,171,2788,1083,789,552,111,11,644,1350,2605,735,2380,1169,846,323,1211,864,347,94609.0,112420,128393,105359,120393,138243,58750,18994,1018,1173,1223,1175,1102,1287,1199,1262,1179,1220,1073,1641,1491,1010,608,501,524,308,2396,819,4233,1458,7204,15254,14761,14252,4442,3929,2951,1333,40.1,99.5,60.8,25.0,35.8,9472,41.2,9522,39.3,54455,44.766821,-89.684474,596383118.0,50285102.0,230.265,19.415,0.1367022783713061,0.0706930163821023,0.0869336605030234,0.9520365711217136,0.2308699845255417,D,,,,,,,,
68128,ZCTA5 68128,8000,5155,2357,2798,3861,1500,1070,751,224,106,2660,1008,938,346,185,18,556,1504,2289,806,2845,1427,1148,279,1418,1095,323,81870.0,108722,131420,97328,125045,167976,53919,18994,985,1057,1311,1402,1518,1385,1540,1206,996,1642,1205,934,1180,965,771,375,155,367,2368,947,4300,1973,8047,15434,14694,14099,3813,3327,2633,897,36.4,96.0,57.5,21.8,35.7,9301,35.4,9693,37.0,68128,41.182074,-96.065315,16587442.0,8904.0,6.404,0.003,0.0659288765923876,0.0706930163821023,0.1004294102182105,0.9987033586970548,0.2171480369537775,F,,,,,,,,
22911,ZCTA5 22911,7741,5149,2444,2705,4484,2036,534,334,131,74,2343,1223,1162,289,102,30,781,1323,2465,580,2592,1529,1353,176,1063,771,292,121556.0,142199,154102,133472,152638,166635,61250,18985,1005,1396,1073,918,575,1263,1235,1555,1238,1205,1348,1092,727,1328,1268,576,566,617,2469,747,4221,746,6784,15198,14764,14486,5082,4798,4355,1759,41.4,97.2,82.4,41.8,40.6,9357,40.0,9628,43.9,22911,38.097005,-78.410147,132254573.0,1457960.0,51.064,0.563,0.2864103290610399,0.0706222683394648,0.1042415213390588,0.9893933907566153,0.2940495338544668,C,,,,,,,,
28327,ZCTA5 28327,7122,5298,2141,3157,4329,1813,603,134,366,194,2409,1266,729,609,227,58,637,1641,2524,496,1824,1055,990,65,769,706,63,84850.0,101554,107138,97411,110380,115043,51661,18984,1111,1489,1390,1408,908,931,1024,1269,1302,1178,990,1472,1415,828,828,726,399,316,2879,901,4891,1415,6842,14793,14093,13373,4512,4008,3097,1441,39.8,91.8,72.6,28.2,44.5,9087,39.0,9897,40.4,28327,35.354616,-79.416494,493208460.0,3436293.0,190.429,1.327,0.0824847080784679,0.0706144074458384,0.0909648584698974,0.9603409124310586,0.2143331237222595,F,,,,,,,,
93210,ZCTA5 93210,4656,3349,1657,1692,2182,1078,730,400,437,179,1128,634,771,398,239,179,486,1455,933,475,1307,754,662,92,553,464,89,77850.0,83850,66382,91284,95644,86836,32727,18975,1113,1213,1165,1407,1519,1293,1425,1632,1505,1205,1094,1074,1116,894,403,432,190,295,2378,982,4473,1944,8781,15184,14502,13629,3330,2807,2214,917,36.1,154.3,54.4,18.0,36.4,11514,37.9,7461,33.5,93210,36.216313,-120.424244,1998457339.0,768876.0,771.609,0.297,0.0435951710306283,0.0705436594032009,0.0697572517746034,0.8391862512661535,0.1761721549636641,F,,,,,,,,
8110,ZCTA5 08110,6290,4320,1928,2392,2503,1167,1410,565,407,196,1503,1054,832,436,261,234,456,1236,1643,985,1970,1201,985,216,769,561,208,81307.0,86226,86396,84079,90566,88494,68324,18955,1293,1182,1667,907,1609,1314,1060,1181,1741,1118,1119,1009,1141,985,757,425,246,201,2849,451,4593,2065,7812,14711,14362,13701,3755,3249,2614,872,36.5,82.2,61.3,22.3,39.1,8554,35.9,10401,36.9,08110,39.971893,-75.057876,16634436.0,4005263.0,6.423,1.546,0.0628010466841114,0.0703864415306732,0.0816317588291999,0.9986993978956472,0.2103520919786806,F,,,,,,,,
85028,ZCTA5 85028,7943,5233,1916,3317,4473,1721,538,89,222,106,2696,1223,939,241,76,58,856,1218,2582,577,2710,1476,1155,321,1234,1021,213,119436.0,150660,181125,129485,167988,184522,63333,18952,1031,908,933,1047,526,578,998,1230,1321,1232,1081,1881,1736,1245,1063,895,664,583,1841,709,3581,864,5700,15923,15371,14833,6186,5486,4450,2142,48.9,101.5,73.5,40.7,32.8,9545,47.5,9407,49.5,85028,33.57559,-112.009132,25999992.0,0.0,10.039,0.0,0.2746323549836941,0.070362858849794,0.081105950398738,0.9979455948487902,0.2842175203611917,C,,,,,"A,B,C_5mi_C33","A,B,C_10mi_C12",,"B,C_10mi_C6"
2888,ZCTA5 02888,8740,5142,1900,3242,3466,1002,1203,694,473,204,2574,1321,876,263,71,37,516,1755,2198,673,3598,2105,1766,339,1493,1154,339,88750.0,108159,102879,121929,127838,130227,64114,18951,1014,622,1150,931,647,1145,1506,1228,1118,980,1469,1464,1829,1356,979,549,455,509,1772,690,3476,888,6575,15928,15475,14964,5677,4805,3848,1513,45.5,95.0,63.0,33.1,29.9,9232,40.6,9719,50.1,02888,41.747671,-71.406118,15359539.0,3135053.0,5.93,1.21,0.1041517358622644,0.0703549979561676,0.0804048724914556,0.9988021702690156,0.224465894430815,D,,,,,,,,
30179,ZCTA5 30179,6434,4754,1730,3024,3424,1066,852,520,478,144,1925,1017,936,639,221,16,751,1419,1938,646,1680,656,549,107,1024,789,235,79311.0,87167,86681,88967,97426,96067,67188,18951,1027,1788,949,1302,1235,1361,1476,1572,787,1304,1589,1517,694,693,715,447,326,169,2737,1047,4811,1490,7733,14874,14140,13568,3044,2820,2350,942,36.1,93.6,60.7,19.9,40.8,9162,37.2,9789,32.9,30179,33.781553,-85.014782,193668268.0,2216195.0,74.776,0.856,0.0517119729773274,0.0703549979561676,0.0729559197265796,0.9844503105997924,0.2017245126412409,F,,,,,,,,
22025,ZCTA5 22025,6296,4827,2030,2797,3931,1547,607,277,289,206,1931,1053,1083,432,225,103,721,1373,1918,815,1469,915,748,167,554,427,127,135957.0,151958,134627,162715,164120,154063,89159,18934,1703,1201,974,1212,927,1117,1262,1451,1194,1107,1264,1403,1076,848,666,818,469,242,2175,699,4577,1440,7163,14735,14357,13649,4119,3841,3043,1529,38.7,105.4,67.4,26.9,40.5,9718,37.7,9216,40.6,22025,38.597728,-77.339458,17647664.0,418151.0,6.814,0.161,0.3664172180647455,0.070221362764519,0.0861011304881255,0.998617888771941,0.3179133213377935,B,,,"A,B_5mi_C13","A,B_10mi_C17","A,B,C_5mi_C12","A,B,C_10mi_C15",,
37216,ZCTA5 37216,8938,4234,1599,2635,3231,1203,721,326,282,70,2457,1002,430,224,120,1,248,1193,2662,131,4704,2513,1697,816,2191,1438,753,82134.0,115577,109045,117340,130850,133348,59767,18933,1422,1091,560,439,447,2404,3558,1989,1097,1179,677,902,843,902,617,212,401,193,1651,392,3465,494,9934,15670,15468,15375,3168,2911,2325,806,34.2,100.0,44.1,17.7,26.4,9467,33.9,9466,34.6,37216,36.21658,-86.726854,17488178.0,262280.0,6.752,0.101,0.0673955677039062,0.0702135018708927,0.0672158443607045,0.998630813492324,0.2075905244026057,F,,,,,,,,
32095,ZCTA5 32095,6432,5571,2383,3188,4988,2021,382,286,201,76,2537,1351,1161,331,144,47,715,1486,2695,675,861,315,266,49,546,268,278,124556.0,130409,130973,128289,140179,160728,66316,18927,1111,1088,1637,1325,870,501,1178,1157,1300,1417,1758,920,1226,1301,1144,541,383,70,2725,761,4597,1434,6331,14749,14330,13625,4665,3979,3439,994,42.2,90.0,73.8,31.6,42.2,8965,45.0,9962,39.2,32095,30.022752,-81.406577,128977189.0,6963050.0,49.798,2.688,0.3030772735101141,0.0701663365091343,0.1015686618175444,0.989657305208308,0.2990295073568763,B,,,,"A,B_10mi_C38",,"A,B,C_10mi_C36",,"B,C_10mi_C27"
93015,ZCTA5 93015,5813,4600,1930,2670,3345,1439,846,439,409,52,1717,828,1216,473,221,145,339,1398,2016,847,1213,794,639,155,419,355,64,90258.0,92089,90367,93892,107863,110733,56779,18917,778,1426,1463,1435,1069,1554,1329,1132,1508,1235,1100,1043,1033,999,532,552,213,516,2889,863,4530,1641,8027,14886,14387,13730,3845,3450,2812,1281,36.4,95.1,63.4,24.3,39.1,9220,36.3,9697,36.5,93015,34.4041,-118.897777,198300496.0,1181929.0,76.564,0.456,0.1125296532719989,0.0700877275728704,0.0817193935676102,0.9840775783410036,0.2255303789812073,D,,,,,,,,
22124,ZCTA5 22124,6881,5109,2542,2567,4615,2331,291,109,203,102,1936,1401,1258,377,81,56,483,1293,2716,617,1772,1262,1061,201,510,456,54,216712.0,"250,000+","250,000+",244702,"250,000+","250,000+",114491,18915,1119,1262,1042,1574,756,608,905,1092,1637,1530,1549,1707,1025,900,979,611,204,415,2304,1161,4584,1169,6572,15031,14331,13810,4134,3689,3109,1230,43.3,91.8,68.6,27.7,40.8,9055,43.5,9860,43.2,22124,38.894871,-77.329515,26253248.0,215641.0,10.136,0.083,0.8150635843930734,0.0700720057856177,0.1085356235211638,0.9979253739152876,0.4815361488383415,A,A_5mi_C10,A_10mi_C16,"A,B_5mi_C13","A,B_10mi_C17","A,B,C_5mi_C12","A,B,C_10mi_C15",,
8505,ZCTA5 08505,7407,5053,2253,2800,3744,1555,930,483,379,215,2529,913,1107,291,150,63,656,1427,2284,686,2354,1161,1015,146,1193,901,292,111946.0,140826,132699,149934,157188,156016,79250,18913,1298,706,1539,1147,975,1304,1138,1190,1360,1373,1567,1347,1187,947,634,597,321,283,2245,901,4444,1221,7114,14977,14469,13914,3969,3451,2782,1201,40.5,92.2,61.8,23.8,38.0,9074,39.2,9839,41.0,08505,40.103092,-74.733572,54706773.0,2009774.0,21.122,0.776,0.2330205503425057,0.0700562839983649,0.0958724038208746,0.995635196848703,0.2736754500931178,C,,,,,,"A,B,C_10mi_C3",,"B,C_10mi_C25"
44023,ZCTA5 44023,7259,5607,2173,3434,4793,1819,606,236,208,118,2721,1188,1084,412,147,55,764,1481,2581,781,1652,1004,760,244,648,553,95,130452.0,149375,180966,133953,158295,218688,89583,18905,666,1270,1531,1337,724,638,454,937,1217,1395,1631,1874,1130,973,1399,699,382,648,2801,926,4393,1135,5307,15068,14512,14026,5231,4756,4101,1729,47.4,102.6,81.6,39.4,42.2,9576,45.8,9329,49.6,44023,41.384807,-81.285741,133878459.0,6571964.0,51.691,2.537,0.3358333750006945,0.0699933968493538,0.0923670142844623,0.9892626843101608,0.3076398675519766,B,,,,"A,B_10mi_C78",,"A,B,C_10mi_C103",,"B,C_10mi_C108"
32934,ZCTA5 32934,7625,5282,1281,4001,4363,1020,508,217,411,44,2999,1181,691,271,13,127,1395,1562,1915,410,2343,1352,1150,202,991,713,278,102871.0,116483,121728,116047,119923,168700,66923,18904,556,725,1078,1007,958,975,699,675,1090,801,1203,1995,1813,1679,1691,891,575,493,1803,722,3081,1243,5404,16411,15823,15363,7142,6456,5329,1959,53.9,101.0,80.1,50.8,29.4,9497,53.5,9407,54.4,32934,28.134548,-80.713887,62807011.0,6109789.0,24.25,2.359,0.1826030433840564,0.0699855359557274,0.0532819209534659,0.9949831238590546,0.2431402172404632,D,,,,,,,,
76135,ZCTA5 76135,7615,4942,1828,3114,3686,1155,866,451,390,222,2568,1139,749,357,56,73,747,1652,1961,582,2673,1435,1127,308,1238,999,239,70590.0,92143,64934,106655,109512,101992,46516,18903,956,1009,1466,974,1609,1279,1070,1321,840,1130,864,1630,1399,1341,904,426,353,332,2475,429,3860,2154,7093,15344,15043,14168,4755,4140,3356,1111,39.4,96.8,61.7,28.7,33.0,9299,37.4,9604,42.2,76135,32.836325,-97.469908,67287102.0,18681347.0,25.98,7.213,0.0032611654638688,0.069977675062101,0.0772500219086846,0.994622482467721,0.1875053218675378,F,,,,,,,,
11428,ZCTA5 11428,6022,4815,1141,3674,3708,908,778,212,329,21,1203,1431,1192,620,169,200,622,1334,1544,1315,1207,502,444,58,705,524,181,84977.0,101012,99375,101190,108365,125469,73464,18898,871,681,843,945,1608,1032,1410,779,888,1330,1631,1237,1442,1441,1152,779,492,337,1524,605,3000,1948,6662,16298,15898,15239,5643,5020,4201,1608,46.5,101.4,61.6,35.9,25.6,9517,44.6,9381,47.9,11428,40.721008,-73.742255,2154161.0,0.0,0.832,0.0,0.0831902753934787,0.0699383705939691,0.0471474892647445,0.9998649158256738,0.2072282546597858,F,,,,,,,,
72719,ZCTA5 72719,6610,5212,3075,2137,4269,2323,668,500,275,252,1936,1305,1288,451,115,117,332,1663,2725,492,1398,403,342,61,995,756,239,111250.0,116528,111711,137193,129658,114969,73125,18896,1338,1749,1354,1690,865,1475,2347,1713,1559,1006,1261,854,415,388,430,202,207,43,3103,961,5402,1594,9649,14155,13494,12481,1685,1445,1270,452,31.8,97.9,54.6,10.4,44.2,9347,32.6,9549,31.2,72719,36.367161,-94.295087,22019411.0,43501.0,8.502,0.017,0.2291538192303205,0.0699226488067163,0.1318902813075103,0.9982660028363508,0.2834953513096612,C,,,,,,"A,B,C_10mi_C84",,"B,C_10mi_C71"
2066,ZCTA5 02066,7606,5103,1975,3128,4227,1733,605,97,271,145,2157,973,1160,667,146,0,655,1036,2514,898,2503,1424,1339,85,1079,940,139,131889.0,195383,246750,157154,209803,"250,000+",90197,18895,939,1314,1112,1120,954,741,775,940,1054,893,1490,1620,1694,1223,1169,905,434,518,2426,654,4019,1420,5584,15394,14876,14243,5943,5339,4249,1857,47.8,88.9,77.8,40.0,37.8,8891,46.8,10004,48.7,02066,42.202273,-70.758184,42721854.0,6813357.0,16.495,2.631,0.3438168413918009,0.0699147879130899,0.083691175181842,0.9965997562230964,0.3089161680577654,B,,,"A,B_5mi_C112","A,B_10mi_C40","A,B,C_5mi_C143","A,B,C_10mi_C37",,"B,C_10mi_C24"
53226,ZCTA5 53226,8497,4290,2092,2198,3263,1474,671,349,356,269,2212,1071,731,198,69,9,563,975,2300,452,4207,2417,2062,355,1790,1355,435,86361.0,131067,162763,109419,145375,193611,83542,18893,890,838,883,1703,1385,1325,1357,1297,1549,1136,1111,1033,896,932,977,493,355,733,1721,860,3471,2228,8616,16007,15422,14132,4386,3991,3490,1581,39.1,84.8,58.3,29.2,29.1,8672,38.3,10221,40.3,53226,43.050631,-88.043161,17816316.0,19595.0,6.879,0.008,0.0908792924326516,0.0698990661258371,0.0888178073788449,0.998604338661862,0.2222235585895283,D,,,,,,,,
77437,ZCTA5 77437,6625,4911,2124,2787,3657,1652,878,387,376,85,1905,1021,1243,560,108,74,457,1845,2167,442,1714,825,710,115,889,766,123,72490.0,83274,85345,79438,96273,95313,47352,18886,1223,1598,1543,1288,1204,882,1209,1214,1339,1082,1054,1046,1186,1019,854,427,189,529,3141,987,5351,1505,7136,14201,13535,13161,4204,3871,3018,1145,37.7,106.4,79.6,28.7,50.9,9738,36.4,9148,38.6,77437,29.212328,-96.280585,833683803.0,4859926.0,321.887,1.876,0.0138168969482824,0.0698440398704524,0.0902199631934098,0.9329367528808056,0.1858112237961331,F,,,,,,,,
97424,ZCTA5 97424,7428,4938,1960,2978,3603,1151,1036,628,299,181,2500,1068,900,261,102,107,883,1643,1885,527,2490,1320,1052,268,1170,796,374,71985.0,81658,81866,81161,90827,100804,34667,18881,654,1232,1008,1195,1542,1042,769,1079,1484,1371,1198,1268,1248,1304,867,814,336,470,2240,788,3682,1949,7111,15694,15199,14627,5039,4605,3791,1620,43.3,104.0,65.5,33.2,32.3,9626,39.9,9255,45.9,97424,43.74081,-123.018593,596213305.0,9877789.0,230.199,3.814,0.0110112946326883,0.0698047354023205,0.0830339146437648,0.9520503296950246,0.1855326240492881,F,,,,,,,,
34233,ZCTA5 34233,8366,5165,1661,3504,4263,1270,649,265,253,126,3023,1131,677,266,62,6,879,1984,1785,517,3201,2302,1801,501,899,732,167,77041.0,98011,94973,99636,106788,122745,46977,18875,691,840,1137,904,532,677,1254,875,848,1204,1417,1275,1454,1607,1217,1148,664,1131,1977,576,3244,860,5090,15982,15631,15231,7221,6682,5767,2943,52.4,93.0,91.4,58.5,32.9,9094,48.6,9781,54.2,34233,27.280022,-82.476635,15929273.0,632237.0,6.15,0.244,0.0391006516775279,0.0697575700405622,0.069932521251424,0.9987563083579788,0.1984299447243712,F,,,,,,,,
53012,ZCTA5 53012,7815,5430,2236,3194,4698,1752,423,291,309,193,2930,878,923,525,77,97,937,1350,2513,630,2385,1379,1258,121,1006,834,172,98094.0,126902,163640,104914,130491,191500,82565,18870,833,1364,1264,1335,928,780,771,916,1415,850,1084,1499,1738,1254,993,766,319,761,2628,773,4234,1490,6145,15189,14636,13977,5831,5264,4093,1846,44.6,105.4,79.0,38.8,40.2,9681,44.1,9189,45.4,53012,43.314732,-88.034639,90673069.0,550614.0,35.009,0.213,0.1560637121729807,0.0697182655724302,0.095127508544387,0.9927402679461306,0.246015245130265,D,,,,,,,,
53716,ZCTA5 53716,8357,5021,1829,3192,4099,1328,705,365,217,136,2896,916,699,413,87,10,874,1297,2369,481,3336,1860,1460,400,1476,1039,437,89225.0,114153,112171,118566,123603,129712,70338,18866,1023,858,1017,865,919,1396,1261,1606,1055,1214,973,1586,1346,1008,1161,664,576,338,1875,622,3520,1162,7102,15747,15346,14967,5093,4613,3747,1578,42.8,87.7,62.7,32.3,30.3,8813,43.1,10053,42.5,53716,43.065163,-89.313783,17009331.0,160616.0,6.567,0.062,0.1067906687333677,0.0696868219979247,0.0772938392778897,0.9986693791902412,0.2243026571181667,D,,,,,,,,
33146,ZCTA5 33146,5828,2940,1357,1583,2506,1058,319,222,115,77,1432,603,623,221,61,0,314,1082,1318,226,2888,1701,1324,377,1187,765,422,124712.0,235000,233661,237868,"250,000+","250,000+",121250,18861,771,841,798,4792,2989,1224,689,694,771,800,700,817,502,890,534,377,185,487,1639,396,2806,7385,11159,16331,16055,10834,2975,2786,2473,1049,22.4,77.0,38.9,18.2,20.7,8208,22.5,10653,22.2,33146,25.72085,-80.272571,8087722.0,276208.0,3.123,0.107,0.3039439546214659,0.0696475175297927,0.0566120410130575,0.9993873265611968,0.2872015989115684,C,,,,,"A,B,C_5mi_C34","A,B,C_10mi_C27","B,C_5mi_C40","B,C_10mi_C17"
63105,ZCTA5 63105,6785,3583,1794,1789,3081,1379,376,304,126,111,1661,909,643,264,96,10,518,1225,1513,327,3202,1845,1677,168,1357,1091,266,119446.0,179554,162778,190052,206250,213750,77115,18860,535,627,1303,3986,1954,946,965,1157,802,987,825,1037,904,642,912,493,414,371,1930,884,3349,5056,9810,16183,15511,11857,3736,3394,2832,1278,30.3,93.6,48.7,22.3,26.4,9119,30.3,9741,30.3,63105,38.644363,-90.328255,6930465.0,0.0,2.676,0.0,0.274687911465191,0.0696396566361664,0.0757602313557094,0.999480509625894,0.282718846190647,C,,,,,"A,B,C_5mi_C84","A,B,C_10mi_C31","B,C_5mi_C54","B,C_10mi_C59"
91204,ZCTA5 91204,6805,4167,1373,2794,2845,1052,944,249,378,72,1616,989,950,452,15,145,477,1417,1517,756,2638,1368,1080,288,1270,1038,232,72906.0,75802,84638,72424,84030,89891,57188,18847,893,819,807,1082,1079,2223,1642,1296,1351,1202,1592,1083,978,894,672,556,315,363,1626,604,3123,1557,8673,16140,15724,14940,3778,3456,2800,1234,37.9,100.7,45.8,21.7,24.2,9455,38.1,9392,37.9,91204,34.136194,-118.260934,2911116.0,0.0,1.124,0.0,0.0161280465785541,0.0695374650190233,0.05731311892034,0.9998040445619344,0.1867168516666907,F,,,,,,,,
94564,ZCTA5 94564,6882,4814,1656,3158,3269,1111,1123,305,422,240,2133,1246,770,513,72,80,621,1752,1697,744,2068,1071,790,281,997,732,265,120833.0,134048,147689,130475,147759,181319,101830,18835,821,823,872,981,871,963,1514,1391,1653,1172,892,1242,1403,1477,904,858,434,564,1695,674,3190,1178,7373,16142,15645,15208,5640,5147,4237,1856,44.1,91.3,65.1,37.1,28.0,8991,42.2,9844,45.2,94564,37.994038,-122.282589,14332005.0,1291392.0,5.534,0.499,0.2823935954488131,0.0694431342955067,0.0697134344053983,0.9988847217088817,0.2834731238441376,C,,,,,"A,B,C_5mi_C20","A,B,C_10mi_C7","B,C_5mi_C13","B,C_10mi_C20"
6468,ZCTA5 06468,6238,4978,2298,2680,4461,2099,424,122,93,77,1755,1351,1232,464,143,33,292,1108,2665,913,1260,681,584,97,579,528,51,156731.0,183555,205150,168636,190827,222750,116944,18833,1297,1200,1492,1123,1038,655,831,1154,1154,1299,1615,1815,1209,1197,607,499,342,306,2692,754,4743,1407,5955,14573,14090,13620,4160,3742,2951,1147,42.6,101.8,69.1,26.5,42.6,9502,41.5,9331,43.6,06468,41.339236,-73.222828,67514080.0,516909.0,26.067,0.2,0.4818302527264343,0.0694274125082539,0.0978441854351064,0.9946043461665384,0.3610699785114155,A,,A_10mi_C3,,"A,B_10mi_C3",,"A,B,C_10mi_C3",,
35040,ZCTA5 35040,7061,5144,2583,2561,3667,1821,994,534,483,228,2321,1387,955,289,175,17,397,1695,2490,562,1917,960,873,87,957,711,246,80267.0,91161,84989,92891,108922,116615,65254,18819,1432,1473,1455,1142,1136,1595,1695,1494,1866,1732,691,684,701,538,517,224,240,204,2928,698,5058,1580,8928,14279,13761,13048,2424,2254,1723,668,33.4,95.7,56.3,14.3,42.0,9202,33.6,9617,33.0,35040,33.102967,-86.728894,197916047.0,2614990.0,76.416,1.01,0.0570231726084323,0.0693173599974845,0.110332135658575,0.9841084308993376,0.2145374877449213,F,,,,,,,,
33549,ZCTA5 33549,7233,4944,1848,3096,3835,1376,856,372,253,100,2359,1106,801,470,174,34,799,1514,1890,741,2289,1011,854,157,1278,1098,180,85066.0,115000,108333,118431,133359,134936,73543,18816,948,1180,930,1022,765,836,1398,1257,1325,1167,1488,1189,1159,1619,990,753,505,285,2110,857,3915,930,6603,15437,14901,14573,5311,4915,4152,1543,44.1,109.9,75.0,38.6,36.4,9853,41.8,8963,46.9,33549,28.140689,-82.44972,30595433.0,2999240.0,11.813,1.158,0.0836847280788013,0.0692937773166053,0.0781263692927876,0.9975757810752492,0.2162226882400252,F,,,,,,,,
2152,ZCTA5 02152,7918,4431,1856,2575,3067,1265,868,285,496,306,1765,1317,945,293,57,54,409,1315,1956,751,3487,2242,1901,341,1245,881,364,106357.0,142270,118542,153606,168523,167835,84309,18807,828,1063,776,1294,750,1061,1184,1673,1015,1240,1604,1239,1381,1076,1037,799,288,499,1839,951,3618,1093,6977,15893,15189,14679,5080,4618,3699,1586,43.6,82.2,63.7,32.2,31.5,8486,42.7,10321,44.1,02152,42.373055,-70.974807,5108651.0,3080238.0,1.972,1.189,0.2019700328338805,0.0692230292739678,0.0784769082464288,0.9996272677412112,0.2580212799817621,C,,,,,"A,B,C_5mi_C38","A,B,C_10mi_C37","B,C_5mi_C19","B,C_10mi_C24"
12477,ZCTA5 12477,8321,4762,1847,2915,3453,1161,870,377,439,309,2398,1230,686,356,41,51,713,1460,2086,503,3559,1995,1701,294,1564,1243,321,72353.0,100500,94819,101896,128586,136157,70707,18789,869,958,1013,1248,816,1172,883,1089,1096,1087,1642,1724,1406,860,961,823,588,554,1971,778,3618,1286,6304,15690,15171,14617,5192,4655,3786,1965,46.5,95.8,65.0,33.3,31.8,9192,45.6,9597,47.2,12477,42.092591,-73.98811,170914290.0,1302793.0,65.99,0.503,0.0130557731517747,0.0690815331886929,0.0780825519235825,0.9862818685560106,0.1897528731013361,F,,,,,,,,
17821,ZCTA5 17821,7926,5154,1902,3252,4194,1381,653,354,307,167,2869,1156,602,331,130,66,912,1735,1978,529,2772,1474,1326,148,1298,1188,110,73137.0,91761,102802,84025,103598,119963,54063,18787,1096,1070,934,1062,839,1059,1429,1187,1152,1009,1067,1234,1537,1019,1267,682,557,587,2004,696,3796,1205,6728,15453,14991,14439,5649,5115,4112,1826,43.0,94.3,72.7,37.8,34.9,9117,40.6,9670,45.2,17821,40.990147,-76.644205,345897838.0,7517842.0,133.552,2.903,0.0174114013011328,0.0690658114014401,0.0804925072298659,0.972197675676656,0.1898845562561427,F,,,,,,,,
53185,ZCTA5 53185,7661,5375,1836,3539,4577,1509,548,234,250,93,2936,1073,830,451,61,24,677,1142,2789,767,2286,1079,936,143,1207,876,331,100896.0,129804,148620,113625,143359,153614,71280,18786,715,1224,1173,1217,864,541,765,1102,1258,1355,1370,1892,1840,1269,1057,460,376,308,2397,664,3776,1417,5747,15418,15010,14317,5310,4458,3470,1144,47.3,106.6,62.8,30.1,32.7,9692,46.7,9094,47.8,53185,42.798205,-88.194451,119003816.0,10699829.0,45.948,4.131,0.1716306382884159,0.0690579505078137,0.0776005608623258,0.9904598886514492,0.2457314650589234,D,,,,,,,,
